,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
6484,193.61469800654567,266.66557572151146,2370.3387048808813,2.6075782720957053,0.045246289743727866,70.52480526274564,-28401.0,0.012261158484029278,657,2
6485,227.76423191452093,162.63758977053774,2013.1305662250745,2.5699872513081643,0.026140613951565462,63.47232473647108,-25274.0,0.008817192278206834,657,12
6486,262.5953573610263,504.38717165546734,2886.2276553778656,2.6198341262595677,0.0349689601721451,89.9191267100007,-32850.0,0.02759837953034924,657,4
6487,541.4477685950413,294.961652892562,2133.375359198056,2.553461432889911,0.03339608380814962,67.70381305223582,-27127.0,0.010577837265816051,657,5
6488,573.4844545933603,1214.859300895837,2007.4885818040548,2.566453857587673,0.025124567774710074,64.17757278909853,-24107.0,0.007980613874776882,657,6
6489,589.6734016452591,1112.4658680906336,2443.331878327823,2.607011206828606,0.042805345500956674,76.51941371007902,-26403.0,0.009812285102071555,657,7
6490,619.2902693787795,569.4862561847169,2565.692415458687,2.6212750738227206,0.042007262411126706,77.92990981533394,-30352.0,0.016212059470426806,657,8
6491,639.7721415977214,580.340702563407,2599.8969460111184,2.5823740834136637,0.03350957539908707,79.69302994690258,-29955.0,0.015214463858454855,657,9
6501,639.7749391727494,580.3438767234387,2615.66063499434,2.5892294642823295,0.03334782381669749,80.96597531950579,-29918.0,,658,9
6500,619.2766162310867,569.4976616231087,2570.404543986057,2.6221204812959895,0.03989122914221409,77.7839064204859,-30344.0,,658,8
6499,589.6793770921263,1112.4949788968127,2429.332822796176,2.6137072483301957,0.048114201291702255,76.01609036547487,-26407.0,,658,7
6497,541.4672307947569,294.94076655052265,2130.9254727103116,2.5672633706993513,0.02900105577419406,66.46988366841524,-27094.0,,658,5
6498,573.4786954234613,1214.8299140803085,2016.370992345596,2.577672920567837,0.02173113731865879,64.34850440240199,-24106.0,,658,6
6495,227.7987024373137,162.61301069612483,2016.370992345596,2.576788443275031,0.02605190579377016,62.22712513638873,-25248.0,,658,12
6494,193.62632127437845,266.68453178502307,2374.8840883018356,2.606521750332439,0.043049125980072316,71.06620541144395,-28423.0,,658,2
6493,132.49565925122084,1045.1227618014107,2606.4679915082825,2.5318106388969315,0.03668107693680585,85.91586027353671,-30388.0,,658,1
6492,90.25617008623253,344.37927445732976,2378.0661572008557,2.552278255556261,0.038233632606391434,76.72321678747929,-28958.0,,658,0
6496,262.58969652471853,504.39977973568284,2889.318560310049,2.6200962868049755,0.03542181463832316,90.15861880556322,-32847.0,,658,4
6511,639.7894451962111,580.3753721244925,2597.2452621719253,2.5905522109737116,0.03395469486494298,79.7800642101525,-29931.0,0.0,659,9
6510,619.2496238544659,569.5193543974832,2569.4803940106826,2.6063745598680654,0.03435835382042693,78.72570212808,-30342.0,0.0,659,8
6509,589.6767764298094,1112.481946851531,2433.4676854233303,2.6138158899669195,0.04477429934383324,76.26552393657751,-26433.0,0.0,659,7
6508,573.4981691368788,1214.818308631212,2015.5888468952626,2.5839353481024823,0.029703401089072146,62.91027089699251,-24095.0,0.0,659,6
6507,541.4765045342127,294.9648804616653,2131.5686759232376,2.5664780464805808,0.030235476090832325,67.1277192252825,-27059.0,0.0,659,5
6506,262.626159102001,504.4400927281601,2880.51720822207,2.6150678375564107,0.045890090012545244,89.6207769761625,-32879.0,0.0,659,4
6504,193.6320295202952,266.75217712177124,2381.101035347063,2.5989495465259527,0.04350868055503233,71.34516755357251,-28409.0,0.0,659,2
6503,132.48906882591092,1045.1384615384616,2604.2743427190753,2.5356300406612777,0.032808841284896806,86.10623670258751,-30382.0,0.0,659,1
6502,90.28092056421679,344.40861172976986,2367.042874252763,2.5945806120331913,0.042947025055737165,76.9684319912925,-29007.0,0.0,659,0
6505,227.78333333333333,162.62152777777777,2024.3751975792002,2.5706003406035545,0.02683846670977508,63.261724924350005,-25232.0,0.0,659,12
6519,589.6631989596879,1112.4945817078458,2442.8005197237594,2.6157360043925735,0.04743750821676454,76.59120254010342,-26405.0,0.08029520442377337,660,7
6521,639.7852494577006,580.3549349240781,2603.394976662686,2.5927481044615037,0.033656461653106734,79.41484134342521,-29958.0,0.14440506089965355,660,9
6520,619.2810900539494,569.4961958777147,2551.5106136516483,2.622381507271146,0.03509699057087657,76.94415739051865,-30297.0,0.15631294599938172,660,8
6517,541.4718204488778,294.9780548628429,2123.0234252475675,2.5616910457998907,0.025449495875826938,66.70846672847718,-27060.0,0.08745271107831495,660,5
6518,573.5074991280084,1214.817753749564,2023.8431122808897,2.5733400140757245,0.0210276117301307,63.53187307474017,-24082.0,0.06223150503616679,660,6
6515,227.82709632709634,162.63548163548163,2037.255396596668,2.573318503793909,0.027999709017220743,62.82596337390972,-25175.0,0.06959845348244972,660,12
6512,90.29238109437901,344.4349187416132,2367.2681817349016,2.5906266335685935,0.03802311199959473,76.23824768968821,-28980.0,0.11838661035435856,660,0
6513,132.48902141501762,1045.073055028463,2604.1008863635166,2.5307274028060855,0.03210422302144143,86.47393835172967,-30359.0,0.15870647592083434,660,1
6516,262.61499816198994,504.4131846587428,2880.464534238636,2.6134589860153468,0.04982909180271438,90.0034868558819,-32901.0,0.4264117591263824,660,4
6514,193.68543976348855,266.7844789356985,2387.739563058985,2.5867934532059476,0.042473555404984556,72.00278948470553,-28329.0,0.10570859039372567,660,2
6522,90.28825934579439,344.3897488317757,2384.672172951945,2.556516549752588,0.04228557857970177,76.95860838527743,-28981.0,-0.0,661,0
6523,132.47233306730513,1045.0724926842245,2617.9856010883063,2.533310930859628,0.030208595492603425,86.70902030739403,-30361.0,-0.0,661,1
6524,193.71841102316037,266.7865728525359,2375.6182190242653,2.587688189698755,0.04371313592042608,71.38694442978223,-28394.0,0.0,661,2
6525,227.86921356048873,162.67595938736878,2023.5587028364123,2.5661779589133995,0.029385842135399035,62.33299050210253,-25225.0,0.0,661,12
6527,541.4763630373909,295.01301268324823,2114.0982421132094,2.5654021304512993,0.030870668504624377,66.16350947150548,-27107.0,0.0,661,5
6528,573.5295647650424,1214.8212242066932,2008.2366269588006,2.577664799306302,0.031837321310885694,62.68121949932098,-24123.0,0.0,661,6
6529,589.6602094992107,1112.477973884345,2426.8078816153775,2.6087207632598273,0.04445305013453069,76.61037938805897,-26429.0,0.0,661,7
6530,619.2473469387755,569.5042176870749,2559.483129555607,2.6150792446467683,0.03743100417373993,77.65506637971433,-30360.0,-0.0,661,8
6531,639.7465107005185,580.3578359696929,2619.7267460743983,2.59210244430063,0.039984138984125124,80.09266936024348,-29955.0,-0.0,661,9
6526,262.6421485603678,504.40721025889184,2878.460891007707,2.6163697669326367,0.051222478446224934,88.79839429070472,-32877.0,-0.0,661,4
6541,639.6707725264426,580.3336457357076,2615.8433979367246,2.5937760866096755,0.031187201627895587,80.55214640854823,-29916.0,0.012248472523041183,662,9
6537,541.4856251026779,294.990635781173,2131.8300660384043,2.571437046410759,0.025115545296358732,66.89330419144656,-27072.0,0.008447429819617196,662,5
6540,619.2060548206737,569.4933860630028,2568.2125635386265,2.6128426434430603,0.03698280837879553,78.10055934394023,-30365.0,0.013185126557418343,662,8
6539,589.65938990892,1112.4666763047564,2422.518246556209,2.6091885100966126,0.041390677148033926,76.69965244987853,-26442.0,0.007904075816211322,662,7
6538,573.4824956672444,1214.8292894280762,2020.808194684014,2.5706987767997753,0.03166217318965386,64.09149040332315,-24071.0,0.006363607791038741,662,6
6536,262.65133728669974,504.45395134938883,2893.9234164079735,2.607230750132532,0.047113650446454304,88.95758777291847,-32879.0,0.02305777232520679,662,4
6534,193.6988342924598,266.7394127194924,2373.486505264049,2.597117617729071,0.04121548244213493,71.44625159714712,-28371.0,0.009842536467088145,662,2
6533,132.45401304405698,1045.1098096632504,2631.2533737714034,2.53759172358825,0.030212539802364238,86.85622743182591,-30354.0,0.013160470987145225,662,1
6532,90.2519174041298,344.39188790560473,2374.5371854345954,2.5565290352281553,0.03906164137225307,76.69965244987853,-28958.0,0.010636322124322566,662,0
6535,227.81946841560236,162.73904038660683,2029.2136360483844,2.554615713345539,0.023355798678580807,62.690583509261444,-25195.0,0.007011408828681049,662,12
6551,639.6926999463232,580.3193773483629,2597.0207972738967,2.5962419680019013,0.03448160848440379,79.8064630402204,-29952.0,0.009951521413496315,663,9
6550,619.2191615157216,569.4701693093255,2593.535798887861,2.603049500585674,0.0342920867110855,79.10946336301322,-30296.0,0.010511528507597859,663,8
6549,589.6903299528639,1112.5444936437652,2439.847370063681,2.625672861845473,0.052568015609195315,76.32146465418457,-26439.0,0.006445032474116922,663,7
6548,573.4718927282104,1214.8452810727179,2027.2235611570393,2.581189808713379,0.021642057726899082,63.775470464455594,-24105.0,0.005222445852320035,663,6
6547,541.4911475409837,294.99573770491804,2125.8490154818533,2.5712151876075264,0.031075806241019188,66.91196901188783,-27074.0,0.0068834465738559945,663,5
6545,227.74209161624893,162.64269662921348,2016.0715663217247,2.5816652917213774,0.028186544347487706,62.38147111004126,-25224.0,0.005744923895122549,663,12
6544,193.66297214525304,266.7043896747849,2389.663393304765,2.598840903388635,0.043735476316875646,72.13946659094157,-28364.0,0.007987193755990765,663,2
6543,132.4643284176963,1045.1272751428191,2623.1582851691655,2.5406486787396876,0.03399823605268598,86.77645981229203,-30355.0,0.010613969898735663,663,1
6542,90.2075,344.37632352941176,2369.7989025043607,2.5533714736310777,0.034339197180606865,75.97296481558098,-28917.0,0.00857674503029174,663,0
6546,262.655894456548,504.4433551198257,2879.3056665427985,2.6086647790229653,0.04617972419360823,88.86745884391354,-32870.0,0.018156816549009806,663,4
6558,573.5503238228602,1214.848415893576,2012.6136489088083,2.5539856380946837,0.02501947589942693,64.46845750924416,-24126.0,0.0,664,6
6561,639.6778514409417,580.2999594100934,2603.7506527367414,2.596324535940659,0.03153372708464925,79.61678359065127,-29917.0,0.0,664,9
6560,619.2149841619612,569.4599917366754,2557.953387839464,2.6153067171222397,0.03757762645661574,77.50306367231539,-30354.0,0.0,664,8
6559,589.72475874982,1112.5968601469106,2445.9262321676624,2.62936913062073,0.05464314928600134,77.15077701925941,-26405.0,0.0,664,7
6557,541.5143620574482,295.00501002004006,2109.4924784992027,2.5656379966771072,0.028059722767835284,66.93446408063602,-27140.0,0.0,664,5
6553,132.44637798462162,1045.1200593551869,2611.5009591039725,2.5411758166700946,0.030156449565698948,86.31022999871487,-30360.0,0.0,664,1
6555,227.7680608365019,162.63463532665054,2038.3305745818948,2.5740334333769663,0.033137909230969306,63.05931089702025,-25208.0,0.0,664,12
6556,262.6651331719128,504.4025423728814,2909.887754242387,2.6170654323110796,0.05190352176259042,89.83309652927466,-32842.0,0.0,664,4
6552,90.1931700074239,344.3406087602079,2372.6506083320187,2.5427305877483017,0.03559399353783357,76.44620371314745,-28963.0,0.0,664,0
6554,193.60059127864005,266.66016260162604,2383.2192079236984,2.6148419405355536,0.04305046959866964,71.51419057036375,-28402.0,0.0,664,2
6562,90.19266725094946,344.3381536663745,2388.737826236307,2.5424815985443443,0.038550633983818944,77.4612616746217,-28961.0,0.0,665,0
6563,132.4461456530422,1045.1721475169752,2620.772686658034,2.5446354849038437,0.03361817248128445,86.88222593234596,-30375.0,0.0,665,1
6564,193.60223430839335,266.65221225929736,2373.734068344376,2.614706426297697,0.04305583763673103,71.87846804041473,-28388.0,0.0,665,2
6565,227.7936535460378,162.57412866308306,2012.2481805294744,2.582033668869426,0.033355821567712975,62.10857918055253,-25191.0,0.0,665,12
6566,262.6437409024745,504.38791848617177,2876.5344200251407,2.577074871958847,0.046398337064173824,88.97577354517357,-32895.0,0.0,665,4
6567,541.5267200522961,294.98447458735086,2135.069640482028,2.5834020853069624,0.024096367203328032,66.29567440620775,-27085.0,0.0,665,5
6568,573.515440666204,1214.8433379597502,2011.2014067230605,2.5705857645285186,0.025264936975730984,64.20212679338015,-24100.0,0.0,665,6
6569,589.6974741676235,1112.5803673938003,2431.306627697135,2.637983173540081,0.05162212874065893,75.36771406179408,-26423.0,0.0,665,7
6570,619.2499321205539,569.464023893565,2570.1786193480334,2.6189072135553135,0.042311605768681204,77.81018627675964,-30388.0,0.0,665,8
6571,639.7253483386924,580.3176580921757,2604.373230357551,2.581547804617245,0.030822521377072174,79.90373388958724,-29942.0,0.0,665,9
6581,639.7458817175263,580.3217661355658,2585.9601994044674,2.581666390193851,0.03592993471301444,79.61098102406407,-30000.0,0.02229794863120772,666,9
6580,619.2955256357949,569.4622603019176,2567.4541380260666,2.6155338407028546,0.03815217700917976,77.16678423823755,-30336.0,0.024008783098597518,666,8
6579,589.6971298015136,1112.5374839354563,2445.2442987347404,2.6145333548676617,0.047777818254939874,77.16678423823755,-26415.0,0.012667095367519908,666,7
6577,541.5067977067977,295.0086814086814,2131.688768210137,2.572996544947393,0.030564146120158803,67.38999709493143,-27113.0,0.013830129219794192,666,5
6578,573.5381267409471,1214.8795264623955,2005.6380482553689,2.5835280125524966,0.023488560710060613,63.19994546208596,-24082.0,0.009887847935995136,666,6
6575,227.78544127866573,162.60510771369007,2009.8280998882142,2.5795205635417093,0.02912118732815637,62.501603523278376,-25203.0,0.011053115790914808,666,12
6574,193.60933588573113,266.66367250773084,2371.220053221137,2.613045666878661,0.04532378070970844,71.9292196971807,-28392.0,0.016627556995107772,666,2
6573,132.43959282078757,1045.2021162603803,2606.9104575686947,2.545566522493436,0.033286908353453555,86.24522944273609,-30382.0,0.024263652567244953,666,1
6572,90.19482809285924,344.3676168086982,2376.4576177621934,2.552015446401483,0.03970153745244654,76.11927133002618,-28968.0,0.01829401179443352,666,0
6576,262.63079168186795,504.3920710203089,2871.232881407364,2.582271478385301,0.046308696513769156,89.03859719796641,-32894.0,0.057730497038550155,666,4
6582,90.1963916001183,344.37829044661345,2383.5953204244297,2.542626830242781,0.04026176453419904,77.19718650886574,-28985.0,0.06991769758308791,667,0
6583,132.44336175395858,1045.1893354987144,2604.6119228950183,2.5446081133781515,0.031973544825618976,86.71464785927385,-30397.0,0.08911697016541865,667,1
6584,193.62009512485136,266.68876337693223,2371.6103690942864,2.606700412252816,0.044640948195284386,71.90970798086124,-28404.0,0.06422437629443735,667,2
6585,227.81226053639847,162.58394287704633,2024.0467805201238,2.5766210366606446,0.026450836651548487,62.39224663045314,-25230.0,0.04445068270630098,667,12
6586,262.5921004510545,504.3794953065952,2891.545757681396,2.6237505225968993,0.03422622387571777,89.88713497607655,-32806.0,0.16766733991240304,667,4
6587,541.5220198675497,294.9758278145695,2129.0913539431467,2.573843210875943,0.02529380500224961,66.62222945285674,-27100.0,0.05430045131189756,667,5
6588,573.4993903501132,1214.8932241769726,2023.69428195159,2.5729556987432805,0.024591964797815984,64.50723804165493,-24065.0,0.03993745454970071,667,6
6589,589.668007470191,1112.5295216204568,2453.742535562623,2.626787841785485,0.04541094951851668,76.84468794033211,-26408.0,0.05018527551092633,667,7
6590,619.2723311546841,569.4532952069717,2588.7494873110045,2.617422146465957,0.04353948961084557,79.31217792006754,-30343.0,0.08819082276170935,667,8
6591,639.7708389899539,580.2909313060005,2596.5044558187446,2.5798410203866684,0.032546407334939485,79.66467648860117,-29971.0,0.08229882572878998,667,9
6600,619.3149725274725,569.448901098901,2561.873447318806,2.6032260205917033,0.03717593550287864,78.12306391549106,-30306.0,0.08158055365040233,668,8
6593,132.47720488466757,1045.1618724559023,2593.544959716978,2.534591084856796,0.034006919831670146,86.5688005550036,-30393.0,0.08357445975434238,668,1
6599,589.671012603216,1112.505287556135,2429.2050009397963,2.6177886880971655,0.04319425220580974,76.36353544892594,-26406.0,0.03942061947652679,668,7
6601,639.7967755046742,580.3143205527706,2597.4159223434212,2.5850130313612105,0.030769699520663395,79.53068668874316,-29948.0,0.07428748113208737,668,9
6598,573.5356711003627,1214.8130937985836,2037.1820585890891,2.581475927663521,0.027383771223181155,64.39874187628317,-24021.0,0.02995405039888407,668,6
6592,90.20509422850412,344.3116902237927,2390.1434689820508,2.5421071177963768,0.034181680920495415,77.067346835552,-28944.0,0.05939616797938688,668,0
6596,262.6058766391452,504.38914521612435,2898.295290126056,2.5837360707966472,0.0450995142289466,89.73595179482082,-32804.0,0.2590036974939556,668,4
6595,227.82274072784259,162.60003482500434,2020.99439669669,2.574165438213124,0.02916773541328638,62.63921340971806,-25191.0,0.0339540320194436,668,12
6594,193.6045616113744,266.6313684834123,2376.06724124953,2.613564008139948,0.04624589143545169,72.14066712916967,-28397.0,0.053548068064935755,668,2
6597,541.5279255319149,294.95495345744683,2117.064650971145,2.5666319825877943,0.023609790326775116,66.86208172947434,-27114.0,0.0435018347237091,668,5
6611,639.7895232965258,580.3886345273364,2610.0835594746163,2.5898608992591563,0.037065157597122,80.1372275195546,-29998.0,0.03289166390518896,669,9
6610,619.3336975822975,569.5220598278923,2573.1782573274527,2.6137292103799274,0.03711934162376541,78.02835311114528,-30366.0,0.03550031311146257,669,8
6609,589.7403498626572,1112.5273962700592,2431.1807138278914,2.616713222216201,0.04400438191847065,75.91947870273594,-26427.0,0.019200542351927537,669,7
6608,573.5685589519651,1214.8705676855895,2012.2176646905707,2.58203399732048,0.026726820955278882,64.32066945648462,-24124.0,0.01513705686796419,669,6
6607,541.5485629335976,294.9403700033036,2127.8542780850157,2.581349078629556,0.024912018065789854,66.42954386489394,-27136.0,0.020930298962793685,669,5
6605,227.86350148367953,162.6095304590679,2013.6235809628436,2.5590256589701452,0.02712271072732061,62.914753184211726,-25270.0,0.01691880164720484,669,12
6604,193.6390041493776,266.65545346769414,2371.7807513243615,2.6130344471385034,0.04599020490219879,70.99877174978083,-28382.0,0.02486736908773948,669,2
6603,132.4967074317968,1045.102943152802,2615.3557454956394,2.531696658773868,0.03450738897354948,86.4638507447826,-30382.0,0.03562315156513545,669,1
6602,90.25934648219017,344.3575213423609,2387.9487884555,2.5500292932682846,0.03068724155070924,76.62243683887239,-28974.0,0.027307933162663514,669,0
6606,262.5895350248877,504.4124074298895,2895.1330836779443,2.6560327816474456,0.054879609085266214,89.6271623573966,-32833.0,0.07580370586156757,669,4
6618,573.6380518570428,1214.8840224246671,2014.2364533161424,2.5635578815219104,0.020827817190923782,63.16543888289935,-24126.0,0.020462833744221063,670,6
6621,639.8447599729546,580.3812035158891,2609.544248821456,2.585364749069965,0.030255815058227914,79.75077758399583,-29949.0,0.04152456483760921,670,9
6620,619.3568402350691,569.5440754407545,2582.019644168573,2.607088664093793,0.04156754474810367,78.69213894350031,-30313.0,0.0443799850754109,670,8
6619,589.7379632331485,1112.57295010213,2418.636413985431,2.620568013680889,0.052947768848629485,76.22198211567743,-26439.0,0.02562573988528859,670,7
6617,541.5514889369489,294.96872400598903,2121.15895600619,2.57113081961332,0.022251030376382593,67.75287299171328,-27089.0,0.02758134720145987,670,5
6612,90.26588826485369,344.3755542417972,2387.583013864229,2.5537670759979423,0.04044172030963906,76.92774120934111,-28948.0,0.0352819302739661,670,0
6615,227.88355446927375,162.61784217877096,2021.2940442527793,2.568339680627117,0.026019313456893355,62.45967978923567,-25208.0,0.02259207875162956,670,12
6614,193.6538062027007,266.6990651431963,2378.0552660997696,2.5977549177800765,0.04095528608491567,71.98742755369535,-28405.0,0.03262160976239669,670,2
6613,132.48744939271256,1045.098245614035,2614.837442023934,2.53158189332107,0.031208521676424093,86.80836852063263,-30387.0,0.04500919641177637,670,1
6616,262.597849987784,504.4683606156853,2888.6719703654417,2.6433492736224107,0.04935391425870476,89.98428444211919,-32787.0,0.08332276127908773,670,4
6631,639.791732699419,580.3767828843106,2610.672228171982,2.59972772762685,0.038405511873942116,79.2993413205964,-29873.0,0.020539917703226156,671,9
6630,619.329413336897,569.5420285981559,2579.9868308783603,2.610334215131584,0.04181892012566232,77.92022234110776,-30335.0,0.02270372532778202,671,8
6629,589.7998307236563,1112.506841585555,2444.1436113987297,2.6065122389179924,0.042711139623460515,76.19632361674698,-26401.0,0.011967967207473987,671,7
6628,573.604584040747,1214.916298811545,2030.752697297012,2.5593133629244122,0.0262371322965271,63.784252801349275,-24049.0,0.009330232934732664,671,6
6627,541.5847293814433,294.9587628865979,2140.3926561663584,2.5923658740120517,0.019957831429316578,66.8872705051987,-27103.0,0.013070885558753501,671,5
6626,262.6063180567189,504.4991025487615,2881.3243278966265,2.6058999158037195,0.04676524517164582,87.91883494240035,-32853.0,0.053315280902339064,671,4
6624,193.68803356967155,266.7027926493995,2382.772816811486,2.601881491462608,0.04096964208983202,70.67984769879244,-28400.0,0.015753087865754554,671,2
6623,132.4717847769029,1045.0797900262467,2627.221655925846,2.5338392228689415,0.031290156584112196,87.5740551975282,-30343.0,0.022745216722936126,671,1
6622,90.28177842565597,344.4120991253644,2365.1890498230055,2.590012213350764,0.04244126142373224,76.88588310649129,-28954.0,0.017266513022283367,671,0
6625,227.87035786630656,162.63318703578662,2042.4752086226654,2.5762183026174994,0.02990462675269115,63.43947305647712,-25177.0,0.010433022300834942,671,12
6640,619.3048846675713,569.5421981004071,2583.307256470887,2.606718175641251,0.03882482836395983,78.16519921207704,-30323.0,0.03479790166433622,672,8
6639,589.7870608397601,1112.4881462439303,2454.31715194154,2.6053084472117356,0.03891166819001331,76.06209968170725,-26358.0,0.011707618152087138,672,7
6638,573.6440792817211,1214.8892088768423,2069.0994212954743,2.562219148696988,0.03324202881905398,64.8455688530684,-24027.0,0.008422144551909549,672,6
6637,541.5921833773087,294.95234168865437,2125.5325920270634,2.5928026013978203,0.019546071880534976,66.59815179504322,-27087.0,0.013334420079670152,672,5
6641,639.7761254562661,580.3874543733946,2592.771204357551,2.5853028306119166,0.033979421426679854,79.91778215405186,-29954.0,0.02940140434814723,672,9
6635,227.87639082058413,162.59353268428373,2016.1714164478346,2.57667536003034,0.029815753425566992,62.39195273430365,-25197.0,0.009802940068659475,672,12
6634,193.66328331862312,266.707413945278,2382.8117679089673,2.6006087050827245,0.03832036326907512,71.85590062096769,-28349.0,0.017557901191140823,672,2
6633,132.4901148811114,1045.1036601656426,2623.9671807247028,2.5272493043266646,0.03356101409086022,86.92811392195115,-30365.0,0.03554038889757241,672,1
6632,90.26023348603518,344.42677700605884,2371.9457536687237,2.578457089714571,0.03987319629671508,77.11364944689215,-29004.0,0.021012104735382203,672,0
6636,262.6455310328009,504.51103523960495,2874.5865414271025,2.594982636934111,0.043926539945919954,89.03121345232094,-32893.0,-0.12501376251962326,672,4
6651,639.8125169698616,580.3808036926418,2604.5294490188276,2.594193478618585,0.03359329524915499,79.55730736210103,-29903.0,0.10424328174118361,673,9
6650,619.3325988155901,569.5592893540835,2567.4027055831802,2.599805062983452,0.03745325154869626,78.14295523121923,-30341.0,0.11898532255352988,673,8
6649,589.7530882139224,1112.4888824298794,2433.0392531494094,2.6064044181015014,0.04545436099761866,76.02142703489653,-26405.0,0.052397076921544224,673,7
6648,573.5508930119646,1214.9011617825558,2039.1421846988294,2.5815299458757193,0.026618996855955573,64.70660998784217,-24052.0,0.039261754869972555,673,6
6647,541.588947892466,294.99634915366744,2130.7214851734257,2.594480853549661,0.026017785131165646,66.82813818416486,-27101.0,0.05815175680541369,673,5
6646,262.65012831479896,504.48735182695833,2893.410871751434,2.5951288749407073,0.04818291437113174,90.1649483437145,-32859.0,0.6362889925215117,673,4
6644,193.66518452645622,266.76774862902033,2385.6584567648692,2.5913287011739343,0.039446675429739585,72.1319586749716,-28357.0,0.07252613405754074,673,2
6643,132.47905084745761,1045.121627118644,2607.7117413133114,2.536646658718246,0.03452443522965401,85.92189195106911,-30351.0,0.11937074172716329,673,1
6642,90.29354790642229,344.4623752048875,2372.9292875869332,2.5807189437686295,0.042301726657760656,76.37501506761699,-28986.0,0.08277259195942968,673,0
6645,227.87495646116335,162.60083594566353,2030.3024838808183,2.5693447738771473,0.027111734220520906,63.29225785696037,-25224.0,0.044863634960175404,673,12
6658,573.5772484032453,1214.9359571897116,2030.3456428961142,2.562123019219349,0.03011765078953119,64.13831393923509,-24050.0,0.02159338465694373,674,6
6660,619.3212725286728,569.5505188421628,2566.9344879287314,2.6018048182747293,0.03932890151631123,78.15761753251053,-30332.0,0.047819390150580475,674,8
6659,589.7184256055364,1112.489907727797,2430.9472430739597,2.606469858085312,0.043696187830524175,76.4052045833511,-26390.0,0.027137237207568932,674,7
6657,541.6016420361248,295.0133004926108,2134.438972076184,2.555171195007565,0.021831221326946305,66.94217465789018,-27087.0,0.029384344882249218,674,5
6661,639.8189456565931,580.3980214121154,2586.211030369485,2.588637383224911,0.03020302126249945,79.55954789183806,-29950.0,0.044530605351170684,674,9
6655,227.90167617072748,162.64817694833246,2028.2427473571229,2.568131579557166,0.02863412083391834,62.38590099007566,-25227.0,0.024066342662381855,674,12
6652,90.2406944240106,344.435044872738,2382.2301630873276,2.584570735141378,0.04161928077208821,77.10616976301486,-28998.0,0.038014932986656966,674,0
6656,262.6667479278401,504.4540468064359,2875.3591669807906,2.602154716049828,0.049320327689992435,89.37306040713086,-32865.0,0.09371223502987583,674,4
6654,193.65650197918194,266.73742852954115,2390.641745243293,2.5961639853429843,0.040126472251992305,72.54989609520035,-28354.0,0.034591090250643663,674,2
6653,132.47322507046033,1045.1260233525702,2611.445776837381,2.535587532244417,0.03549653799479952,87.27016486813956,-30403.0,0.04848493707308921,674,1
6671,639.7905822377247,580.3492084786692,2616.9155151032437,2.5867300834874305,0.03158426417200863,80.04517540160177,-29932.0,0.13110596232133856,675,9
6670,619.329974125017,569.5365654364701,2577.946153394569,2.622953603352224,0.04228997459923768,77.93872341734908,-30301.0,0.14073512164690746,675,8
6669,589.7128655813283,1112.5300388992941,2436.8138704496396,2.617199546805713,0.0456341708974292,77.23657275593152,-26423.0,0.0794271977807848,675,7
6667,541.6322123310254,295.0100560501154,2129.6229560794573,2.556644788586839,0.025930667780722692,66.70431283466813,-27086.0,0.0858186813580652,675,5
6668,573.5901498191837,1214.9860513173755,2038.6944454258835,2.590401006048499,0.020532023067242892,64.94893618112424,-24116.0,0.06307993202362085,675,6
6665,227.92638357117994,162.60337626174731,2017.278850252648,2.5664845647757484,0.0325276961882787,62.140333535454,-25220.0,0.0699715088179779,675,12
6664,193.66937869822485,266.70443786982247,2373.2692355913505,2.5962250702480736,0.03707060406316916,71.97044279529983,-28424.0,0.10245733022431401,675,2
6663,132.47489258861438,1045.079752953813,2614.8090631189907,2.529976033986419,0.03071327172847492,87.76883267719491,-30387.0,0.14318609655370593,675,1
6662,90.19920669898633,344.43998824739236,2389.769776134663,2.5795981137914414,0.043242037463961484,76.53442209451397,-29017.0,0.11208890804228974,675,0
6666,262.6175395858709,504.4423873325213,2882.328465119081,2.610761948879097,0.05062114383508961,89.52420933073881,-32864.0,0.2872957867009067,675,4
6681,639.8186367324859,580.340411144171,2595.4197152041656,2.5837866544649506,0.03113523043243958,79.32984252585088,-29933.0,0.013816266113850657,676,9
6680,619.3430311231393,569.5296346414073,2594.0156471948585,2.6060458488235585,0.03740921705372171,79.68085952817766,-30329.0,0.014737040496396072,676,8
6679,589.7480247090936,1112.534693291194,2443.4293531966728,2.6136019395472987,0.044846948313491695,76.87272350956347,-26396.0,0.008867594392869414,676,7
6678,573.6221571330117,1214.895933838732,2037.3026815045953,2.5512324557786443,0.02562801475575148,65.28916243277993,-24061.0,0.007171784981948032,676,6
6677,541.6932697054467,294.98979759749875,2133.1303231398047,2.5503970787259647,0.02417985322207469,67.0442474444138,-27077.0,0.009524417514638402,676,5
6676,262.64142943670504,504.4365838885524,2897.645354207518,2.614014320186814,0.04938519493783127,89.50933559332732,-32851.0,0.02560453059344604,676,4
6674,193.63884785819792,266.7397341211226,2376.385105752259,2.5938513821370868,0.04189418870739742,73.01153648396895,-28392.0,0.011114036632768812,676,2
6673,132.49878738884397,1045.11789275128,2605.248191269315,2.5281226106044636,0.03310583662321545,87.40323357936668,-30416.0,0.014956019578067543,676,1
6672,90.27188191881919,344.36693726937267,2378.140190763893,2.552706399705934,0.03591336216507257,76.5217065072367,-28964.0,0.011984055649320577,676,0
