,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
6672,105.56084498661113,371.760190419518,2444.432536721853,2.5636207101465716,0.03650603519496704,77.82037531366804,-29675.0,0.015515973868042609,627,0
6676,503.2394347420344,1053.5901879749367,2727.713248728149,2.6139157712607024,0.04588739471774526,86.18424742681928,-29116.0,0.013972906140056732,627,4
6691,676.8997482600325,523.4131497112395,2428.6339060104683,2.6373143948973827,0.03971753791083182,73.36610644545172,-28616.0,0.023246831835267958,628,9
6682,105.57026627218934,371.74585798816565,2431.151370447322,2.5584585318452198,0.036332506836832354,78.0413975424658,-29710.0,0.028148742960836016,628,0
6683,122.64665190924184,1037.6476203652462,2599.461849939829,2.524341925784497,0.03830044979988739,88.11125528988075,-30300.0,0.03176054833999754,628,1
6684,229.70983711274354,217.42175023954007,2252.0517576540133,2.630072018910634,0.07802143441134586,70.4890042319046,-27070.0,0.018655781605911,628,2
6685,248.84652862362972,513.3104750304507,2952.6261466527385,2.5533288916129533,0.03397882443675535,91.70763305681466,-32699.0,0.06640677812606811,628,3
6686,503.2418782059713,1053.5639878995134,2734.3260161998505,2.6055768355198645,0.04236489051524371,86.67270418310719,-29128.0,0.025309568600694936,628,4
6687,533.7625734813847,1176.83278902678,2202.4217444703254,2.5455998075392166,0.03148432904026138,69.76972867851782,-25738.0,0.01594300950391271,628,6
6688,542.5906680805939,1253.0738776952987,2034.8305405312053,2.6086838694207803,0.03190481906808658,62.576973144650005,-23132.0,0.012411918165516435,628,5
6689,552.7318718381113,283.15615514333894,2132.6520157918076,2.5174601081824615,0.0367123310808502,69.76972867851782,-26540.0,0.017472802132055834,628,7
6690,624.6455479452055,509.76398401826486,2520.341539067283,2.5697462696560063,0.03213495732840959,79.83958642593277,-29547.0,0.027291317370232764,628,8
6699,552.736,283.20216666666664,2126.681015942739,2.5065580650232966,0.031009431143594193,71.24381403408175,-26513.0,0.12753455884893533,629,7
6698,542.5988838507151,1253.0666201604465,2032.3981575692776,2.5735094364839877,0.04339649074636057,62.38264313432035,-23117.0,0.08195934205893086,629,5
6701,676.7999416314024,523.5006566467241,2429.0241670425985,2.6134550657528393,0.035281561089491605,74.43383555799586,-28623.0,0.1948572865966345,629,9
6700,624.5745663122552,509.85156687185224,2533.585983659783,2.593953625511424,0.025890518142238247,80.45943176983363,-29571.0,0.25543997928317147,629,8
6697,533.7880095923261,1176.7571542765788,2217.0649591203055,2.5457288566677057,0.03440273503748791,69.82602669011993,-25689.0,0.11237275609062893,629,6
6692,105.50893118594436,371.7893118594436,2420.8718898148177,2.5591394508967586,0.03435480401436192,77.26941024591952,-29727.0,0.26921350168155433,629,0
6695,248.85901639344263,513.3644201578628,2918.8696943814093,2.560405629673524,0.027611436669765635,90.38394317756641,-32741.0,-6.444047618573958,629,3
6694,229.6581115335868,217.3090937896071,2237.2684287717616,2.587107305052894,0.05223115056616178,69.82602669011993,-26990.0,0.13833962881251383,629,2
6693,122.71968762844224,1037.6668036717358,2587.107455894342,2.5202835193036623,0.04232195583686308,86.48502798167138,-30289.0,0.33411669095073676,629,1
6696,503.2462442847812,1053.5409536250816,2713.2905295069445,2.6023654014300948,0.0429030426024743,86.13058114568094,-29128.0,0.22303574381418073,629,4
6712,676.8436924819482,523.41101514937,2550.193926996336,2.6699093032133066,0.03193030917526738,77.26766251978138,-28442.0,0.014892768488278056,630,9
6711,624.5225483178239,509.5528990694345,2522.030947199406,2.61844675745331,0.03988549358039338,79.79510942463403,-29588.0,0.018195308253184647,630,8
6710,552.6426104972376,283.090296961326,2091.2817818438025,2.539297494968993,0.029069084786565585,66.43574721326996,-26533.0,0.011435304396446086,630,7
6709,542.4430019562511,1252.9434465587765,2030.2619922837882,2.588329324654916,0.031090403506544333,61.741917247115026,-23082.0,0.008054830006225578,630,5
6708,533.4766355140187,1176.5241701579116,2240.76221307366,2.594678358626452,0.046645855423419445,73.2959602407272,-25709.0,0.01039376344195389,630,6
6707,502.76606044746825,1053.200575690174,2759.610956255556,2.5707571567577765,0.02332832009002187,85.57213092144012,-29102.0,0.016631262388879593,630,4
6706,254.9123785534365,142.17326376394385,2006.7928424530135,2.5655143694489153,0.02290187438271529,61.01978956001427,-24669.0,0.00932212192962901,630,12
6705,248.7232580961727,513.1356722276741,2943.3924526226997,2.541703199059621,0.034273311644031704,92.07128010534697,-32740.0,0.04664529231173888,630,3
6704,229.55433554012595,217.12029710963992,2236.068383107505,2.597338065217591,0.03403135855794719,69.32425796167301,-26978.0,0.012089558991231745,630,2
6703,122.6186301369863,1037.4064383561645,2635.766057917776,2.549858980790469,0.04073899092399211,85.57213092144012,-30257.0,0.02090102050822186,630,1
6702,105.41632958801497,371.6023970037453,2410.1011556987883,2.6108962113069967,0.03833605237937364,76.18447098913023,-29745.0,0.0187654009806524,630,0
6723,676.8061358655954,523.3126369612856,2522.788736566472,2.606364071693507,0.024658697703188032,77.028903716931,-28466.0,0.010670510808169937,631,9
6722,624.4748710390568,509.49049373618277,2500.675175690798,2.6396723853798725,0.03677831822284488,75.9232256731473,-29617.0,0.013105435062770173,631,8
6721,552.5924621345545,283.09809792180346,2092.6799775346135,2.5788379305820137,0.02570170240506845,68.1834793666614,-26596.0,0.008196381209747397,631,7
6720,542.4822242479489,1252.792160437557,2021.5480233845287,2.6046378941626984,0.03883788000568668,61.549411103959216,-23101.0,0.005718323049879997,631,5
6719,533.5010742026111,1176.409353825814,2230.15261431172,2.624144531693958,0.051166926289220246,72.60619154179619,-25713.0,0.007387551906192753,631,6
6713,105.44254093389934,371.56079442086116,2431.017458932425,2.6283891171441667,0.045840941559433884,75.1861069772915,-29665.0,0.01323134796969831,631,0
6717,254.96622238451707,142.1822165419025,2018.5995486011054,2.5436485392406913,0.0330990486795828,63.39220784359871,-24604.0,0.006572915825456175,631,12
6716,248.73979401910907,513.1759523514083,2970.219784950942,2.5418936792985996,0.029054163002640854,93.61407437368646,-32644.0,0.03277333389023934,631,3
6715,229.5606035483336,217.1445863040955,2222.7814273531617,2.5968234360879996,0.044400490467327254,68.1834793666614,-26995.0,0.008622986493166286,631,2
6714,122.59108334516542,1037.4093426096833,2595.763487456196,2.549885643871022,0.04660394888475369,84.03153132756108,-30350.0,0.015333754223292218,631,1
6718,502.2403923676431,1052.7800322493954,2742.818667279428,2.5697472993424526,0.024269124983706487,84.76865002341688,-29059.0,0.01180003828215151,631,4
6730,533.4541865438395,1176.3913472610627,2231.1197091090667,2.5783335538905003,0.040872700500988984,73.03714790470544,-25759.0,0.05437928022584638,632,6
6734,676.7815808556925,523.3924583031182,2530.608717602733,2.628123681006775,0.03448477216338011,76.70735634212781,-28429.0,0.08183110064615454,632,9
6732,552.5241935483871,283.0380434782609,2093.4868927057273,2.5599063688171877,0.02864267564313071,67.89885609231409,-26566.0,0.060515197331866805,632,7
6731,542.423648893725,1252.7201668480232,2023.7529323947022,2.6347954876073665,0.03822199627110671,62.026522592438276,-23103.0,0.04077293370866805,632,5
6729,502.2335776149234,1052.7184543637575,2754.491432285499,2.578649590553053,0.02705450299684209,84.41479406071481,-29135.0,0.09443698261346527,632,4
6733,624.4333137485312,509.52452996474733,2498.6779041971586,2.6248775921322554,0.03932370829708624,76.34033549838557,-29636.0,0.10602760688817035,632,8
6727,248.72503725782414,513.1233233979135,2955.2518338125033,2.5370821610077834,0.030942568740025565,93.22329431052854,-32702.0,0.42598886940699937,632,3
6726,229.58166141601725,217.0419499253855,2213.502708609439,2.591838266763801,0.039385293464187274,68.26587693605633,-27042.0,0.06482994177913591,632,2
6725,122.53366197183098,1037.398732394366,2605.8479905698923,2.5564059277833078,0.04709265927725446,85.51585659194153,-30330.0,0.12774636697683334,632,1
6724,105.37756024096386,371.52590361445783,2437.0184024484624,2.6003069790973083,0.0440248556903234,75.6062938109011,-29690.0,0.10744902962202368,632,0
6728,254.92753359970942,142.05957137668,2020.8167656447642,2.5497234595746106,0.023575961295044728,62.760564279922754,-24654.0,0.04774985561755421,632,12
6745,676.8314769275279,523.2757124258643,2529.9820695235912,2.6075866568548354,0.0376389063706715,77.22063021401385,-28438.0,,633,9
6744,624.4389100498096,509.42938763551126,2498.1422836059646,2.652083746427744,0.04376725437555237,76.1227065616819,-29661.0,,633,8
6743,552.5777238029146,283.0477099236641,2109.477310680454,2.574396164959239,0.025393707013844677,68.07126644458093,-26582.0,,633,7
6742,542.4105720492397,1252.7246560463432,2021.643418493898,2.5916579256849057,0.04279581042308457,62.21567363214386,-23161.0,,633,5
6741,533.4405525407005,1176.3884229567504,2225.4912432768638,2.5724496345281187,0.03582686649242857,72.82893560468605,-25786.0,,633,6
6740,502.19724525274137,1052.6961754479807,2736.757690712775,2.5775223159295315,0.029397007423170342,83.80817212800555,-29171.0,,633,4
6738,248.7170749906728,513.0701405297849,2942.8013628004046,2.5371999152655724,0.029584719722302744,93.32351044821579,-32737.0,,633,3
6737,229.52825229960578,217.13074901445466,2228.0530651323047,2.603823126705087,0.032980091761836056,69.16919009691289,-27045.0,,633,2
6736,122.5365785424535,1037.3793537557701,2616.352063507038,2.5478769902890575,0.0488647755568728,85.63804488189214,-30338.0,,633,1
6735,105.35519951632406,371.46856106408706,2421.2876279427282,2.6146619425387634,0.047249538691492184,75.02478290934995,-29744.0,,633,0
6739,254.9391113549095,142.2309380142622,2001.5148182011458,2.5420939648432594,0.031838239552118244,62.947622733698495,-24674.0,,633,12
6756,676.2883216882932,523.1197775559675,2474.8578761176186,2.587744371562583,0.017786400920815872,75.16679418409423,-28536.0,,634,9
6755,623.3611610228058,508.9564616447823,2553.200732027801,2.553586039005541,0.042047665751898715,80.4602303942417,-29591.0,,634,8
6754,551.7469776945343,282.62983143197687,2072.55672414641,2.561752231080238,0.03082778850607624,64.93281751114243,-26607.0,,634,7
6753,541.3983199159958,1252.102380119006,2016.4463003188469,2.5959703297799175,0.021565662016752005,61.40386003771077,-23175.0,,634,5
6752,532.4200942936108,1175.8754674036743,2170.66174190781,2.584422401254485,0.0317816842236425,67.05019199520142,-25850.0,,634,6
6749,248.19355226753277,512.9188018765789,2933.6223476637338,2.5462874808319467,0.026816303072141414,89.98841557250717,-32728.0,,634,3
6750,254.5484322998774,142.01961814678577,2014.681821582131,2.5924827664571466,0.01914406857864188,61.75675578505394,-24572.0,,634,12
6748,228.71573765285058,216.69541051294266,2222.184521019912,2.573055186021638,0.030478545533278088,68.10887923723091,-27003.0,,634,2
6747,121.98445945945946,1037.1335135135134,2611.4285303394236,2.492664914981229,0.037745228151728254,84.69497936235969,-30256.0,,634,1
6746,105.01656495204882,371.3600697471665,2428.628533215664,2.5704262218413643,0.03559465686825737,74.46100268940789,-29645.0,,634,0
6751,501.64827136333986,1052.5485975212002,2704.9459033853627,2.638196027191023,0.047380772207842446,82.22470913095754,-29165.0,,634,4
6765,676.1185239852399,523.0326199261992,2432.6495813370448,2.5683857120868083,0.023867543467804973,73.6078471105674,-28556.0,,635,9
6764,623.2108092812676,508.8715336728919,2537.8549433048315,2.549676233649017,0.03200681955044752,78.63472447421591,-29595.0,,635,8
6763,551.7177099499913,282.6685635454389,2082.2044165569773,2.5440760236829254,0.03250839774240033,67.86284440925483,-26581.0,,635,7
6762,532.1398190763371,1175.753531185526,2262.45387631066,2.5508633177974764,0.03235414650755529,71.45347109757519,-25725.0,,635,6
6760,248.1436986133268,512.8005890293288,2926.0016883122626,2.5405292499398575,0.0360312836345104,91.56098055216921,-32751.0,,635,3
6759,228.53791469194312,216.64028436018958,2272.8666937067887,2.621637995984671,0.023923064426901026,71.09440842874315,-26906.0,,635,2
6758,121.75133433693719,1037.0507732311482,2623.670921155688,2.4907657567534804,0.040072204695534575,86.17504051968866,-30320.0,,635,1
6757,104.64817561554435,371.1711658261643,2420.8005132655876,2.5688964003078607,0.03538181308174165,74.32597244823148,-29690.0,,635,0
6761,501.68745025205624,1052.4633855133989,2706.6143976558883,2.6155189238806953,0.04049404806478484,82.22535116253627,-29195.0,,635,4
6773,551.7605177993528,282.67041389882473,2101.062451632795,2.5440757812318906,0.03152755670540554,67.27980597972498,-26571.0,0.07517676665170983,636,7
6775,676.211818315449,523.02851683081,2434.5985110641973,2.5717114609354272,0.02265153624022513,73.72148953097525,-28635.0,0.10665249449722931,636,9
6774,623.3338916806254,508.9141541038526,2563.7900533976053,2.563895913589914,0.023516825226493614,79.44743046541993,-29569.0,0.13158285985814003,636,8
6771,532.0455994897959,1175.782525510204,2244.5688463023143,2.5471322409842063,0.03204370940409603,71.2163903721557,-25707.0,0.06691060709793085,636,6
6772,541.2710296994487,1252.1762404410456,2012.310367148902,2.611585836184921,0.026355464078812462,59.048765886460764,-23159.0,0.050526435631851996,636,5
6769,248.0562934080663,512.8040696966004,2937.049828061718,2.541192258910506,0.03509530826581927,90.89931233430929,-32717.0,0.6202452776718553,636,3
6766,104.58450599911124,371.2140423640942,2415.989203027252,2.583976925228067,0.03022956726386438,73.72148953097525,-29682.0,0.13541240909336577,636,0
6767,121.7337856173677,1037.1402985074626,2637.5115429285806,2.501288677360097,0.039412503321059555,86.24698532507298,-30269.0,0.1595310752624178,636,1
6770,501.6542179843729,1052.4876175341014,2702.286249749486,2.6151408617746745,0.045399998506003535,83.38401485785064,-29209.0,0.12070741112110847,636,4
6768,228.50189453741712,216.66166719292707,2266.7568674232875,2.617555074681856,0.02436782399293469,70.50064775535012,-26921.0,0.07913721043196649,636,2
6776,104.60866983372921,371.2099168646081,2421.8096812961885,2.5794386139129903,0.03147282327698031,75.14225406634552,-29659.0,,637,0
6777,121.7264241592313,1037.0601235415236,2619.192922838886,2.4997185840237415,0.04115050659950657,85.92822354955301,-30311.0,,637,1
6778,228.53990163414247,216.59812787561478,2266.1321884218937,2.6371321785684154,0.03200821956673018,70.4683339569556,-26938.0,,637,2
6779,248.0880117675901,512.8212797254229,2933.0646348002238,2.5348756396434826,0.03762179047520009,91.68074060726367,-32721.0,,637,3
6780,501.6472956650114,1052.4118910213394,2678.875287312634,2.6091267910413953,0.040726531827763396,81.97336807237693,-29225.0,,637,4
6781,532.111813013266,1175.7340492735314,2276.5586255889943,2.5552640969535885,0.029151338167202077,71.54693090527635,-25755.0,,637,6
6782,551.764455057138,282.63977485928706,2107.9379693348505,2.542660072760032,0.0361926913365,67.59207542810027,-26523.0,,637,7
6783,623.2662328476447,508.8511812137502,2541.5339425597917,2.560845365443268,0.02648310722615433,78.01851259520085,-29630.0,,637,8
6784,676.1370662000584,523.0083114610674,2465.6726238612323,2.569506218074673,0.023887467006516498,75.14225406634552,-28571.0,,637,9
6791,541.1270571580251,1252.083701999646,2014.761191877501,2.577312775578568,0.0458496011802402,60.61040570149976,-23185.0,0.008671372687718103,638,5
6794,675.9728867623604,523.0659707119037,2458.9998124896697,2.5661609386732533,0.03211208861994807,74.5151458330203,-28546.0,0.016069478195997255,638,9
6793,623.0025305778153,508.9516378461971,2536.010680910399,2.5634641085111594,0.031137698021200297,77.36740021897323,-29610.0,0.01934515189173921,638,8
6792,551.4639879959987,282.5995331777259,2138.4777258682093,2.573656523826404,0.03778051722733414,69.16716885935855,-26506.0,0.012131101416552971,638,7
6790,531.7870487650412,1175.6605446485116,2251.854837709838,2.587634403260985,0.04404898505556323,69.52370065760267,-25777.0,0.011154198890667362,638,6
6788,247.53059975520196,513.0990208078335,2912.8647916544296,2.5643254461709906,0.026137467589317984,90.55907675400553,-32743.0,0.04839069224804225,638,3
6787,228.24947589098534,216.64473472020643,2210.853680911765,2.5902201537879943,0.042184805316310914,67.38450986813797,-26990.0,0.01288004309165969,638,2
6786,121.57160342717259,1037.1335509315925,2621.5783124889867,2.508085659631782,0.038544525045797626,88.06335416629672,-30254.0,0.022067875972371552,638,1
6785,104.24650272419379,371.2799293182153,2421.2074418757934,2.568427402066841,0.029270263866846533,74.8716776312644,-29648.0,0.01948702048714984,638,0
6789,501.26109418466024,1052.3870711352497,2691.4585449448336,2.582972048229332,0.04169781501774196,83.4284407891232,-29233.0,0.01804203296442789,638,4
6804,675.9563010995207,523.0819001973499,2463.0659329608247,2.5748178691874286,0.031515250863293584,73.95447472803153,-28529.0,0.053027022297656635,639,9
6795,104.06392045454545,371.3245738636364,2444.316911198788,2.55554766412923,0.022089822684120748,76.03769936825776,-29635.0,0.06281706900215361,639,0
6796,121.40603893524036,1037.249768242617,2621.738209724723,2.550587375645048,0.03320656255829299,87.84263899620646,-30294.0,0.07058148111819264,639,1
6797,228.19501557632398,216.66682242990655,2229.050365042077,2.585696336612507,0.03629454737401808,67.7048008073528,-26954.0,0.043395821447889456,639,2
6798,246.9424202604229,513.2125194122566,2906.445577222309,2.544056905919497,0.039182002845394706,88.53704720961521,-32767.0,0.1316429421865759,639,3
6799,501.36971649484536,1052.484407216495,2694.303868025937,2.6069890204174855,0.05151141043048867,84.7178020358671,-29214.0,0.058692335592800335,639,4
6800,531.8746120422098,1175.7351024208567,2237.383263602982,2.568883417201564,0.042439277692284505,68.74641312746593,-25763.0,0.03815535545901117,639,6
6801,541.1775862068965,1252.210172413793,2013.7838188853655,2.596317020120139,0.03984039469731621,60.06631045985659,-23250.0,0.030407472623908118,639,5
6802,551.3551876741518,282.62776594000985,2118.292255003382,2.559759454360155,0.04753927088409576,68.39920902076155,-26567.0,0.041541864719067054,639,7
6803,622.2805010893246,509.20642701525054,2549.8669596369177,2.5766569853287753,0.020812534044351048,79.5097404353015,-29585.0,0.06229710857626486,639,8
6813,622.247351767781,509.2763791443115,2539.7133388443444,2.579136797970225,0.020841576585554557,78.61267041408412,-29606.0,,640,8
6812,551.3397478433975,282.64366290643665,2106.120787804885,2.5532809344434537,0.03799854537443198,67.78159137925475,-26566.0,,640,7
6814,675.8862369586966,523.1590681720737,2444.6793550548737,2.5710150956901607,0.030234851143211887,73.72121536609666,-28599.0,,640,9
6811,541.1176573121841,1252.1113822555342,2004.4484007360027,2.5920730315063207,0.04666726229332408,59.39623986841911,-23152.0,,640,5
6810,531.8041958041958,1175.5655011655012,2248.322373842806,2.6252317025057983,0.04717128217382758,69.17914996439403,-25785.0,,640,6
6809,501.3031172557715,1052.3805921481676,2678.770418065702,2.5944025790926326,0.03940690020527042,82.45595652321713,-29234.0,,640,4
6808,246.99215828206056,513.2237905658101,2896.0907780548587,2.54504597561137,0.04054243631335569,88.74497015634385,-32750.0,,640,3
6807,228.18230310636963,216.71556322560403,2227.009605419432,2.5750425344000147,0.037407421419130345,68.13098102553957,-26959.0,,640,2
6806,121.37565008667822,1037.1586878250434,2620.0729574898523,2.511607935816503,0.038584537870870114,86.29924263235011,-30268.0,,640,1
6805,104.09018150635987,371.3537230241532,2444.6793550548737,2.557834674504039,0.030761068352469837,76.5163325363752,-29607.0,,640,0
6824,675.9193046919163,523.0860655737705,2458.320213328662,2.576747350412443,0.03038319334499209,73.30491308823454,-28582.0,0.0581137843704466,641,9
6823,622.2796169630643,509.24363885088917,2539.6157093601637,2.5793295982620346,0.028109528233982415,78.86357948355091,-29596.0,0.07804412620301693,641,8
6822,551.3573307034845,282.69543063773835,2113.6828968190475,2.5622108406310886,0.041265965611862014,67.3988300432109,-26555.0,0.038473372946187946,641,7
6821,541.1714384270438,1252.197999310107,2014.3217350027674,2.591878418400631,0.04822067483922173,60.450497049065454,-23256.0,0.024820774450367865,641,5
6820,531.8653370439084,1175.7728818800247,2247.09089030664,2.568300165288879,0.039977448583662804,69.13591329174727,-25788.0,0.03411113626789986,641,6
6819,501.3243138770777,1052.454709444659,2696.3006183781436,2.6064750431370083,0.03946620436806832,83.72741257945273,-29232.0,0.06948919889788797,641,4
6818,246.91940513312545,513.217318301751,2896.76002525924,2.5482628513571006,0.03797571084962299,88.24382902564727,-32766.0,-1.0816428115949246,641,3
6817,228.11472602739727,216.6466376089664,2231.8045577195203,2.5774733010612714,0.044896488610150644,68.44107999233273,-27036.0,0.04182787911907914,641,2
6816,121.38512971382723,1037.167825621824,2597.9817065109855,2.5091701301246196,0.03683649453964106,86.15932912740364,-30310.0,0.10289111168560647,641,1
6815,104.009375,371.34829545454545,2445.8132139392,2.551403357156428,0.03286920342635235,76.4316629356,-29674.0,0.08015880030346921,641,0
6834,675.1412672503338,523.5799079982194,2443.0341436820154,2.588713847202454,0.03585207762379054,75.04200441344075,-28626.0,0.027128017368237896,642,9
6833,621.2816901408451,510.021270480023,2522.426409220873,2.5481282829714194,0.03587385796173837,79.0297437784062,-29666.0,0.03155237977527518,642,8
6832,550.5974687994375,283.32993496220774,2062.386295208041,2.609729352109878,0.036424876841492995,64.89139512080142,-26621.0,0.021355038483795802,642,7
6831,540.1276820260289,1252.7622230038692,2061.2987299266865,2.5602140035419825,0.04136324508992017,64.16635159989862,-23089.0,0.01553233201272431,642,5
6829,500.1043098889476,1053.3235060814384,2742.1145960544245,2.5751528015534326,0.025326081585125382,83.01748314337165,-29123.0,0.029076438505183162,642,4
6827,227.38088211182162,217.24577799639286,2211.0202169931167,2.5677250635470177,0.027696001249846218,69.60417800666968,-26983.0,0.02220831892993336,642,2
6828,246.25367601631038,513.7431113307797,2933.8886073332174,2.5421201568536986,0.035708751712582865,92.08052715465676,-32724.0,0.06062556041652984,642,3
6826,120.37419443301796,1037.8227067050595,2643.8711989720937,2.539743058507293,0.050283094605033905,85.19261370608008,-30115.0,0.03394232074085156,642,1
6825,103.38173091345433,371.8687565621719,2416.932576929514,2.57545497952933,0.03277974706377986,74.31696089253794,-29719.0,0.031816822715405396,642,0
6830,531.2674605729,1176.2167685870616,2252.710219445028,2.5534832668994274,0.030130147735380995,70.6917432880239,-25788.0,0.01962035809687621,642,6
6844,674.7818532818533,523.8228393228393,2397.054578152777,2.582353126229577,0.02151519209174642,72.26048104618559,-28695.0,0.012682317516197696,643,9
6835,103.02497808939526,372.1352614665498,2436.9224297644655,2.541418513960765,0.042894147334598544,75.46414769355341,-29725.0,0.015306333126030695,643,0
6836,120.21181672025723,1038.0738210075026,2656.90753955039,2.5291441642666714,0.03698923815420175,84.00725875320097,-30191.0,0.016887114990633133,643,1
6837,227.199968409414,217.3846153846154,2253.6015049428615,2.5982205981051005,0.05116185597968485,68.34488847718045,-26961.0,0.009841880269119556,643,2
6838,246.04484523519375,513.8861808432854,2921.032056477827,2.5358266439601853,0.03238839340480491,90.7705550087553,-32751.0,0.039032260235756094,643,3
6839,499.9144573592791,1053.3225806451612,2725.608390988389,2.5676939282517965,0.03069021417607641,84.00725875320097,-29184.0,0.01380597506089116,643,4
6840,530.3722501571339,1177.0199560025142,2265.348282649877,2.5610091898304423,0.03540719686724051,71.19259216372964,-25780.0,0.008539286578782022,643,6
6841,539.9519414939926,1252.8913459864182,2044.2952839814966,2.5534167922593767,0.03850053300751769,63.717369986538024,-23148.0,0.006594234384927531,643,5
6842,550.314014573801,283.5163531604813,2100.537431790843,2.5691916309089957,0.04332610532207039,67.63296255554316,-26579.0,0.009379113019620692,643,7
6843,621.235485238028,510.08292131657015,2519.8617996352104,2.574830084623892,0.027874227323883925,75.82011065437206,-29641.0,0.015052344652863096,643,8
6851,540.094418362024,1252.8826291079813,2045.6068227690357,2.5593969903609763,0.05508257443699655,63.31386097250711,-23133.0,,644,5
6850,530.4798919090765,1177.0109680495946,2237.682580775518,2.578539015747175,0.032480942614272916,70.07208208755,-25779.0,,644,6
6853,621.1869079598473,510.1354446486639,2515.836734036757,2.5754828350687795,0.030243205562810366,75.76321565811244,-29655.0,,644,8
6852,550.2873855544252,283.6943031536114,2097.894112448578,2.5381457387462274,0.03818778339482405,67.58221115042893,-26591.0,,644,7
6854,674.7325200833085,523.9007735792919,2390.987491332544,2.5782891859623622,0.020076865675774148,72.20625717651092,-28651.0,,644,9
6849,499.94427042547636,1053.3161054554946,2725.3415886030866,2.563192467444289,0.028763508029980664,84.65561186211625,-29162.0,,644,4
6847,227.2161606578115,217.4696394686907,2249.420543764803,2.6195332521659345,0.05765912577279911,69.00499454306954,-26975.0,,644,2
6845,103.06199500514177,372.18510356985456,2421.2216384261565,2.5450834336321217,0.04208274569207335,74.69612811363199,-29690.0,,644,0
6848,246.11023142509134,513.9552984165651,2920.2629133948503,2.5361695344416475,0.03054472918036765,90.70244128083884,-32699.0,,644,3
6846,120.27847593582888,1038.0002673796791,2660.604944237939,2.5303241110482015,0.0352917673845424,85.36700355843655,-30177.0,,644,1
6855,103.09320557491289,372.2256097560976,2427.1104875589017,2.5499652704246114,0.041888362472552246,75.05437483304966,-29710.0,0.05215866404398999,645,0
6856,120.15093085106383,1038.0603723404256,2649.807036359312,2.5236909393677367,0.029972924700839346,84.2159417140792,-30131.0,0.056377723393776044,645,1
6857,227.2962962962963,217.46366619784342,2254.802556604154,2.63453449315516,0.06043920431346305,68.35938365075884,-27019.0,0.03528183459200076,645,2
6858,246.07875257857057,513.9071714597743,2903.8643333294003,2.5386229017140667,0.03053085919302849,89.85382902548199,-32776.0,0.11463494896085683,645,3
6859,499.94543573829844,1053.329842254978,2725.213779149324,2.5613496490767216,0.03175220230154448,85.27304558496722,-29217.0,0.047956078288865715,645,4
6860,530.4073205068044,1176.9150633505396,2252.6883488623776,2.580140496261272,0.03330379567510767,69.76885547860954,-25823.0,0.030845951821095344,645,6
6861,540.0190707350902,1252.7734049930652,2032.4583757607063,2.5565382172056976,0.051138721595258306,63.073864296318725,-23138.0,0.024056015442035877,645,5
6862,550.184464376375,283.5322389575224,2082.1422576924433,2.553671628907885,0.03596469778672661,66.59754386594547,-26634.0,0.033720811073373644,645,7
6863,621.148355493352,510.1405178446466,2517.669052498309,2.5721227139122607,0.036683952303205744,76.11147870393768,-29688.0,0.05195548445201081,645,8
6864,674.6789651624283,523.9140085256505,2397.1592112170742,2.5849381118110513,0.023483929342620547,71.8830632203856,-28703.0,0.044239711180541715,645,9
6871,539.9083333333333,1253.6898936170212,2022.470038807589,2.561512740107005,0.04428652217417137,62.75394623959718,-23177.0,0.01874448320667281,646,5
6874,674.8120991253644,523.982361516035,2459.954692592209,2.566832627502099,0.03244336410202963,74.94614150900463,-28641.0,0.03330930917954827,646,9
6873,621.0824684431977,510.3443197755961,2556.7750667904447,2.550169809817776,0.04416340878518337,81.40083312222033,-29686.0,0.03912327745959302,646,8
6872,550.054183813443,283.91838134430725,2091.3200826818897,2.5278964834425817,0.033493389583862936,65.26410408918106,-26656.0,0.025976606648617437,646,7
6870,530.2215511760967,1177.1687857596949,2256.2733127974025,2.5545541646816643,0.036970841483012225,71.36020172388478,-25798.0,0.023719601230438828,646,6
6868,245.83101002690145,514.1034482758621,2932.581556271004,2.539634464543989,0.032527642588146034,91.44146452055588,-32739.0,0.07983335451621794,646,3
6867,227.1403110823072,218.12945560596242,2213.2420353759644,2.5379491723232315,0.035283801724883795,69.92582580983685,-27106.0,0.027341083477364705,646,2
6866,120.11965578472886,1038.2622592542002,2625.266516686234,2.524568527592829,0.027128375797491434,84.62817892882819,-30186.0,0.042688365618841526,646,1
6865,102.96474217717056,372.3267224915528,2440.9492117310742,2.5271843601848403,0.042613116025137225,78.89067527263644,-29690.0,0.0391494337540671,646,0
6869,499.7885751805647,1053.9644123440578,2730.693146368757,2.5684841765524395,0.026144073874720827,83.91099097180422,-29173.0,0.036035548023166684,646,4
6879,499.8071946169772,1054.042960662526,2749.674579963563,2.5666579279784556,0.030086781972263082,84.68200699163147,-29101.0,0.10621918850495976,647,4
6875,102.90348447295524,372.3485930893716,2440.478512418488,2.543139962513139,0.0457394987119372,77.92167870238357,-29627.0,0.11594879514218616,647,0
6876,120.08942436412316,1038.316064257028,2657.876437930618,2.5162124912663515,0.025243880441469618,86.81684750402553,-30124.0,0.1269349070089011,647,1
6877,227.02785737026426,218.16666666666666,2235.178016476592,2.565785209413848,0.040584358404967026,67.95908964454458,-27038.0,0.07991746419863285,647,2
